@relation 'selecteddata2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,18'

@attribute ecage26 numeric
@attribute ecsex99 {1,2}
@attribute marst26 {1,2,3,4,5,6}
@attribute mjacg26 {1,2,3,4}
@attribute immst15 {1,2,7}
@attribute pvreg25 {10,11,12,13,24,35,46,47,48,59}
@attribute dwtenr25 {1,2}
@attribute mortg25 {1,2}
@attribute multj28 {1,2}
@attribute alhrp28 numeric
@attribute mtlswk28 numeric
@attribute yrxfte11 numeric
@attribute clwkr1 {1,2,3,4,5,6}
@attribute prmjb1 {1,2,8,9}
@attribute fllprt1 {1,2,9}
@attribute nocg2e6 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,99}
@attribute imphwe1 numeric
@attribute uncoll1 {1,2,3}
@attribute n07c3g10 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,99}
@attribute pubpv10 {1,2,9}
@attribute cqpc42 numeric
@attribute rppc42 numeric
@attribute udpd42 numeric
@attribute wgsal42 numeric
@attribute hleveg18 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute penpln1 {1,2}

@data
21,1,2,1,7,48,2,1,2,782,999,0,1,9,2,99,18,1,13,1,550,0,125,14500,8,2
22,1,6,1,7,47,1,1,2,869,999,0,1,9,1,20,12,3,4,2,200,0,0,7500,7,2
48,1,4,1,7,47,1,1,1,1803,999,20,1,1,1,20,35.2,1,12,1,2300,4500,850,65000,6,1
31,1,4,1,7,47,1,2,2,2086,999,12,1,9,1,12,31.2,3,7,2,2100,0,0,97500,11,2
22,2,6,1,7,46,1,1,2,2086,999,3,1,9,1,7,36.72,1,12,1,2200,6250,1850,125000,12,2
64,1,1,1,7,47,1,2,2,2086,999,19.33113,1,1,1,17,18.4,3,12,2,1900,1750,0,44000,4,2
68,2,1,1,7,47,1,2,2,1043,999,48,1,1,2,21,25.3,3,11,1,0,1450,0,13500,6,1
48,2,6,1,7,47,2,1,2,1825,999,24,1,1,1,5,17.01,1,12,1,1800,3900,750,39000,8,1
31,1,2,1,7,47,1,1,2,1924,999,13,1,1,1,23,28,2,2,2,2200,4000,0,67500,9,1
32,2,2,1,7,47,1,1,2,1903,999,12,1,1,1,3,23.67,1,10,2,2000,3200,750,44000,7,1
36,1,2,1,7,47,1,1,2,2086,999,16,1,1,1,12,17.28,3,6,2,1650,1850,0,38000,4,1
40,2,6,1,7,46,1,2,2,2086,999,24,1,9,1,9,30.01,3,12,2,1750,0,0,39000,9,1
20,2,6,1,2,46,2,1,2,2086,999,3,1,2,1,16,12,3,15,2,750,0,0,18500,6,2
23,1,6,1,2,46,2,1,2,2086,999,4,1,1,1,22,18.5,3,7,2,1800,0,0,40000,6,1
21,1,6,1,7,47,2,1,2,2745,999,4,1,9,1,23,20.83,3,2,2,800,0,0,19500,6,1
27,1,6,1,7,46,2,1,2,2086,999,2,1,9,1,6,10,3,5,2,1000,0,0,24000,9,2
23,1,6,1,2,46,1,1,2,550,999,2,1,9,1,6,20.89,3,9,2,450,0,0,13000,11,2
29,1,6,1,2,46,1,1,1,3236,999,11,1,9,1,6,33.6,3,9,2,2300,0,0,60000,6,1
23,1,6,1,7,46,1,1,1,3460,999,4,1,1,1,21,22.5,3,7,2,2100,0,0,48000,6,2
50,2,6,1,2,35,1,2,2,2086,999,32,1,1,1,12,16.85,3,8,2,2200,0,0,49000,9,1
42,2,1,1,7,47,1,1,2,1877,999,19,1,1,1,7,53.33,3,12,2,2300,275,725,80000,11,1
56,1,1,1,7,47,1,1,2,2190,999,35,1,1,1,7,33.05,3,6,2,2200,0,0,100000,11,2
30,2,6,1,2,48,1,1,2,2086,999,5,1,1,1,10,35.52,1,11,1,2400,7750,1300,75000,12,1
34,2,1,1,1,46,1,1,2,920,999,0,1,1,1,24,10,3,5,2,500,0,0,12500,6,2
35,1,2,1,7,47,2,1,2,2074,999,1,1,9,1,21,15,3,6,2,1400,1650,350,33000,6,2
47,1,1,1,7,47,1,2,2,2086,999,23,1,9,1,18,35.04,1,13,2,2100,3800,1050,72500,6,1
49,2,1,1,7,47,1,2,2,1773,999,30,1,9,1,7,41.13,1,12,1,2100,1250,250,77500,10,1
38,1,1,1,2,46,1,1,2,1955,999,14,1,1,1,3,28.2,1,16,1,2100,9250,675,55000,11,1
29,2,6,1,2,48,1,1,2,1955,999,8,1,9,1,4,38.4,3,13,2,2100,6500,0,70000,12,1
52,1,4,1,7,35,1,2,2,2607,999,36,5,9,1,2,999.99,3,6,2,2300,0,0,55000,9,2
63,1,1,1,2,35,1,2,2,2086,999,30,1,9,1,6,38.4,3,6,2,2100,0,0,80000,9,1
26,1,2,1,7,35,1,1,2,2086,999,7,1,1,1,13,17,3,6,2,1650,3600,0,35000,5,1
20,2,6,1,7,35,2,1,1,1306,999,4,1,1,2,14,8.9,3,14,2,650,0,0,14500,7,2
38,1,1,1,2,35,1,1,2,1825,999,20,1,9,1,4,35.52,1,16,1,2300,0,0,67500,6,1
30,2,1,1,7,35,1,1,1,2787,999,6,1,9,1,10,39.5,1,11,1,2200,0,0,65000,12,1
20,1,6,1,7,35,1,1,2,1912,999,3,1,1,1,20,12.5,3,6,2,800,475,0,18500,6,1
29,1,6,1,1,35,2,1,2,506,999,6,1,2,2,13,15,3,6,2,925,0,0,22000,8,2
30,2,6,1,2,35,2,1,2,1825,999,13,1,9,1,2,13,3,6,2,1000,0,0,25000,6,2
54,1,4,1,2,35,1,1,2,2086,999,38,1,1,1,17,16.1,1,16,1,2100,4100,700,72500,9,1
25,1,6,1,7,35,1,2,2,4171,999,8,4,9,1,3,999.99,3,8,2,2200,0,0,52500,12,2
39,1,6,1,7,35,2,1,2,1707,999,12,1,2,9,5,10.25,3,10,2,350,0,0,10500,7,2
40,2,1,1,7,35,1,2,2,1564,999,0,4,9,1,20,999.99,3,4,2,1550,0,0,35000,9,2
40,1,1,1,7,35,1,2,2,2086,999,25,4,9,1,20,999.99,3,4,2,0,0,0,0,9,2
21,1,6,1,7,35,1,1,1,2338,999,3,1,1,1,14,14,3,14,2,1150,0,0,26000,9,2
26,1,6,1,7,35,2,1,2,265,3,0,1,1,1,20,10,3,6,2,150,0,0,5500,9,2
50,1,1,1,7,35,1,1,2,2645,999,27,1,9,1,18,40.94,1,4,2,2200,0,825,165000,9,1
38,2,1,1,2,35,1,1,2,1825,999,14,1,1,1,15,38.4,1,16,1,2200,5750,875,75000,11,1
25,2,6,1,7,35,2,1,2,2086,999,4,1,9,1,8,14.5,3,9,2,1250,0,0,28000,9,2
23,1,6,1,7,35,2,1,2,1140,2,2,1,9,2,13,10.25,3,14,2,425,0,0,10000,5,2
65,1,1,1,7,35,1,2,2,3129,999,45,1,9,1,99,48,3,5,2,0,0,0,220000,12,1
24,1,6,1,7,35,2,1,2,2086,999,3,1,1,1,20,14,3,6,2,950,0,0,23000,9,2
30,2,1,1,7,35,1,1,1,1723,999,7,1,1,1,17,22,3,7,2,2200,0,0,52500,8,2
33,1,1,1,7,35,1,1,2,574,999,5,1,1,2,11,18,3,13,2,0,0,25,2000,9,2
32,2,1,1,7,35,1,1,2,2086,999,6,1,1,1,2,20.16,3,14,2,1400,0,0,33000,6,2
22,2,6,1,7,35,1,2,2,960,999,0,1,1,2,14,10.25,3,14,2,225,0,0,7250,7,2
54,2,5,1,2,35,1,2,2,1564,999,18,1,1,1,4,21,3,15,2,0,1200,0,37000,9,1
22,1,6,1,2,35,2,1,2,985,2,0,1,9,1,22,10.15,3,4,2,350,0,175,11500,8,1
41,1,4,1,7,35,1,2,2,2086,999,22,1,1,1,17,14,3,6,2,1100,475,0,27000,9,1
24,1,6,1,7,35,1,2,1,2324,999,0,1,2,9,17,15,3,10,2,350,0,0,10000,5,2
22,2,6,1,7,35,2,1,1,2258,999,0,1,9,1,13,9,3,1,2,600,0,0,14000,8,2
24,1,6,1,2,35,2,1,1,1245,999,0,1,1,1,17,12.5,3,10,2,875,700,25,21000,11,2
53,2,5,1,7,35,1,1,2,1029,999,7,1,1,1,4,15,3,5,2,0,0,0,16000,9,2
21,2,6,1,2,35,1,1,2,217,999,0,1,2,2,17,10.25,3,14,2,375,0,0,11000,6,2
25,1,6,1,7,35,1,1,2,1944,999,19.33113,1,1,1,22,11,3,6,2,1200,0,225,28000,7,2
38,2,6,1,7,35,1,1,2,1912,1,4,1,1,1,16,12,3,15,2,725,0,0,17000,10,2
64,2,1,1,1,35,1,2,2,626,999,13,1,9,2,13,10,3,6,2,300,0,0,9750,11,2
63,1,1,1,1,35,1,2,2,2086,999,29,1,9,1,19,24.96,1,11,1,2300,4000,800,60000,4,1
26,1,6,1,1,35,1,2,2,1929,999,2,1,9,1,4,20.76,3,8,2,2000,0,0,44000,11,2
41,2,1,1,7,35,1,1,2,2346,999,24,1,1,1,13,16.85,3,6,2,1750,0,0,40000,9,2
40,1,6,1,7,35,1,1,2,2031,999,20,1,1,9,2,34.47,3,10,2,2200,0,0,75000,6,1
60,1,4,1,7,35,1,1,2,2086,999,30,6,9,1,3,999.99,3,9,2,1150,0,0,26000,11,2
28,1,1,1,7,35,1,1,2,2086,999,9,1,1,1,24,17,3,5,2,1850,0,0,39000,7,1
25,1,6,1,7,35,2,1,2,1738,999,19.33113,1,1,1,20,24.78,3,6,2,1900,0,0,44000,6,2
23,1,6,1,7,35,2,1,2,413,999,2,1,2,2,17,10.5,3,14,2,175,0,0,5500,5,2
27,1,6,1,7,35,1,1,2,1555,999,7,1,9,1,21,31.5,1,7,2,2100,3000,675,48000,11,1
30,1,1,1,7,35,1,1,2,1955,999,6,1,9,1,2,39.94,1,16,1,2300,0,0,80000,12,1
39,1,6,1,7,35,1,1,1,2260,999,8,1,9,1,9,13.44,3,9,2,1850,1800,500,40000,9,1
42,1,1,1,1,35,2,1,2,2091,999,14,1,9,1,25,12,3,5,2,750,0,0,19000,6,2
39,2,6,1,7,35,1,1,2,2086,999,21,1,1,1,2,19.2,3,6,2,1850,0,0,41000,11,1
23,2,6,1,2,35,1,2,2,1825,999,0,1,1,1,9,15.86,3,12,1,975,1500,225,24000,11,2
26,1,6,1,2,35,1,1,2,2086,999,0,1,2,1,5,20.16,1,8,1,600,0,250,16000,11,1
28,2,3,1,7,35,1,1,2,1955,999,6,1,1,1,6,30.5,3,16,1,2300,4800,0,65000,11,1
39,1,1,1,7,35,1,1,2,2607,999,21,4,9,1,2,999.99,3,2,2,950,0,0,23000,7,2
21,2,6,1,7,35,2,1,2,657,8,1,1,9,1,9,31.25,1,12,1,2200,3600,675,49000,8,1
31,1,6,1,7,35,1,1,2,1091,999,0,1,1,1,7,53,3,6,2,2300,2100,0,55000,12,1
28,1,3,1,2,35,1,2,2,2031,999,10,1,9,9,99,27.86,3,99,2,2300,0,0,57500,5,2
27,1,6,1,7,35,2,1,2,1697,999,19.33113,1,1,1,22,12,3,4,2,675,0,0,17500,7,2
54,2,2,1,7,35,1,2,2,2034,999,21,1,1,1,13,24,1,6,2,2100,0,450,50000,6,1
25,2,2,1,7,35,1,1,2,983,999,0,1,1,2,13,10.75,1,6,2,250,0,200,10500,4,1
25,1,6,1,7,35,1,1,2,2086,999,4,1,1,1,14,11.04,3,14,2,975,0,0,22000,6,2
27,2,6,1,7,35,2,1,2,1817,999,3,1,1,1,13,12,3,6,2,1150,0,0,27000,9,2
32,1,1,1,2,35,2,1,2,2086,999,10,1,1,1,11,14.4,3,13,2,1100,0,0,28000,11,2
64,2,1,1,7,35,2,1,2,2086,999,40,1,1,1,5,48,3,12,1,2300,9500,25,102500,12,1
50,2,5,1,7,35,2,1,2,2060,999,31,1,9,1,24,25.02,3,5,2,2100,0,0,65000,9,1
21,1,6,1,7,35,1,2,2,2097,999,4,1,1,1,22,16.25,3,4,2,0,0,0,2900,6,2
22,1,6,1,7,35,1,2,2,1912,999,0,1,1,1,6,21.7,3,5,2,2200,1900,25,46000,9,1
26,1,2,1,7,35,2,1,2,2086,999,19.33113,1,1,1,14,24.43,3,14,2,1250,0,0,31000,6,2
25,1,6,1,7,35,2,1,2,1825,999,6,1,9,1,17,10.25,3,14,2,475,1350,325,12500,8,2
30,2,6,1,7,35,1,2,2,701,2,7,1,1,1,12,21.6,3,9,2,1400,0,0,34000,9,2
17,1,6,1,7,35,1,1,2,880,999,19.33113,1,1,1,17,10.85,1,14,2,200,0,200,10500,6,1
25,1,6,1,7,12,1,1,2,27,4,1,6,9,2,23,999.99,3,2,2,0,0,0,0,4,2
18,2,6,1,7,35,2,1,2,556,999,19.33113,1,1,1,13,10.25,3,6,2,50,0,0,5000,5,2
51,1,5,1,7,35,2,1,2,2242,999,34,1,9,1,5,15,3,6,2,1450,0,0,34000,4,2
50,1,6,1,7,35,2,1,2,2036,999,29,1,9,1,21,17,3,6,2,2400,0,0,49000,9,2
50,1,4,1,7,35,2,1,2,2040,999,32,1,9,1,24,34,1,5,2,2200,0,925,75000,5,1
19,1,6,1,7,35,1,1,1,2263,999,0,1,2,1,22,14,3,4,2,400,0,0,13000,6,2
29,2,6,1,2,35,1,1,1,427,999,0,1,1,2,13,12.85,3,6,2,575,0,0,15000,4,2
26,1,6,1,7,35,1,1,2,1825,999,6,1,9,1,17,10.25,3,14,2,225,0,0,9500,8,2
32,2,6,1,2,35,2,1,1,1344.266,999,6,1,1,2,14,14.25,3,14,2,750,2200,0,19000,11,2
22,1,6,1,7,35,2,1,2,2086,999,4,1,9,1,25,10.25,3,5,2,900,0,25,20000,6,2
21,1,6,1,7,35,2,1,1,2966,2,2,1,9,1,6,30,3,13,2,500,0,0,13500,8,2
22,1,6,1,7,35,2,1,2,2086,999,3,1,9,1,15,12.96,3,14,2,1150,0,0,25000,9,2
28,1,6,1,7,35,2,1,2,2086,999,4,1,9,1,15,48.96,1,16,1,2300,0,550,110000,11,1
63,1,4,1,2,35,1,1,1,2411,999,39,6,9,1,3,999.99,3,9,2,3200,0,0,0,11,2
23,2,6,1,7,35,2,1,2,1000,999,19.33113,1,2,2,13,11.25,3,6,2,300,0,0,10000,6,2
36,2,6,1,2,35,2,1,2,1955,999,7,1,9,1,2,26.62,3,6,2,2300,0,450,52500,11,2
29,1,6,1,7,35,1,1,2,1402,999,19.33113,1,1,1,23,26.92,3,2,2,2100,0,0,44000,9,2
46,2,4,1,7,35,1,1,2,1825,999,27,1,1,1,9,30.17,3,9,2,2200,0,0,55000,9,2
24,2,6,1,7,35,2,1,2,2086,999,5,1,9,1,17,11.5,3,13,2,975,0,0,23000,9,1
23,1,2,1,7,35,1,1,2,1955,999,3,1,1,1,4,32.26,1,16,1,2200,5000,775,95000,11,1
63,1,1,1,7,35,1,2,2,1989,999,19.33113,1,1,9,99,27.65,3,5,2,2300,8500,0,140000,9,2
28,2,6,1,7,35,2,1,2,1812,999,4,1,9,1,9,31.82,3,12,2,2100,2400,1150,57500,12,2
42,1,2,1,7,35,1,2,2,2607,999,23,1,1,1,6,21,1,4,2,2200,0,1350,52500,9,1
39,1,6,1,7,35,2,1,2,2086,999,20,1,1,1,24,16.25,1,5,2,0,0,650,31000,5,1
28,2,6,1,7,35,1,1,1,1393,999,0,1,2,2,10,42,1,11,1,1650,700,600,36000,12,2
51,1,6,1,7,35,1,1,2,2086,999,26,5,9,1,6,999.99,3,9,2,4500,0,0,0,11,2
46,2,5,1,7,35,1,2,2,1460,999,15,1,1,2,13,15.94,1,6,2,0,125,525,26000,7,1
19,1,6,1,7,35,1,2,2,1356,999,0,1,1,2,13,10.5,1,6,2,0,0,425,17000,6,1
25,2,6,1,7,35,1,1,2,2086,999,1,1,1,1,8,29.2,3,12,2,1000,0,0,26000,7,2
36,1,4,1,2,35,1,2,2,2086,999,13,1,1,1,6,36.48,3,9,2,2100,2900,0,82500,12,1
23,1,6,1,2,35,2,1,2,2086,999,3,1,9,1,15,12.96,3,14,2,1150,0,0,28000,9,2
33,1,6,1,2,35,1,1,1,2558,999,11,1,9,1,6,20,3,9,2,2100,0,0,48000,9,2
46,2,1,1,7,35,1,2,2,1564,999,4,1,9,1,8,14.08,3,12,2,1000,0,0,22000,9,1
49,1,1,1,7,35,1,2,1,1869,999,27,1,9,2,24,20,3,5,2,425,0,0,11500,9,2
20,2,6,1,7,35,1,2,2,1217,999,0,1,9,1,5,11.75,3,10,2,600,0,0,14500,7,2
29,1,6,1,7,35,1,2,2,864,999,4,1,9,1,19,13,3,4,2,300,0,0,8250,6,2
44,1,6,1,7,35,2,1,2,3129,999,24,6,9,1,23,999.99,3,10,2,0,0,0,0,6,2
25,1,1,1,7,35,1,1,2,2005,999,9,1,1,1,21,17,3,4,2,1400,0,0,31000,6,1
30,1,1,1,7,35,1,1,2,1955,999,6,1,9,1,2,39.94,1,16,1,2100,5750,725,77500,12,1
26,2,6,1,7,35,1,1,2,1568,999,4,1,2,1,8,34,3,12,2,1750,0,175,38000,9,2
23,1,6,1,7,35,1,2,2,2083,999,5,1,1,1,24,14.94,2,5,2,1900,0,0,43000,9,2
24,1,6,1,7,35,1,2,2,1388,999,0,1,2,1,6,22.36,3,5,2,1350,0,0,31000,8,2
55,2,2,1,7,35,1,2,2,1955,999,37,1,1,1,5,10.53,3,10,2,1100,0,0,27000,6,1
50,1,2,1,7,35,1,2,2,1669,999,25,1,1,1,5,17,1,6,2,900,0,450,22000,7,1
25,1,6,1,2,35,2,1,2,2086,999,5,1,9,1,20,14,3,7,2,1800,0,0,40000,9,2
41,1,1,1,7,35,1,2,2,2607,999,18,5,9,1,20,999.99,3,15,2,425,0,0,0,11,2
41,1,4,1,7,35,1,1,1,440,999,19,1,2,1,5,14,3,5,2,350,0,0,9000,8,2
28,1,6,1,2,35,2,1,2,701,999,5,1,1,1,6,16.9,3,7,2,450,0,350,11500,9,1
33,1,6,1,2,35,2,1,2,2031,999,2,1,1,9,9,19.69,3,15,2,2200,3900,0,52500,9,1
60,2,1,1,7,35,1,2,2,1065,5,19,1,1,1,4,22,1,11,1,0,2000,425,30000,7,1
22,2,6,1,2,35,1,2,2,2086,999,0,1,1,1,13,12.12,3,6,2,625,0,0,17000,11,2
36,1,2,1,7,35,2,1,2,2086,999,19.33113,1,1,1,13,25,1,6,1,2100,4500,775,57500,9,1
23,1,6,1,1,35,2,1,2,1955,999,3,1,9,1,4,32.26,1,16,1,2200,0,0,82500,11,1
25,2,6,1,2,35,2,1,2,2086,999,7,1,9,1,17,22.61,3,15,2,1100,0,0,25000,9,2
27,2,6,1,2,35,2,1,2,1434,999,0,6,9,1,7,999.99,3,12,2,4400,0,0,12000,12,2
32,1,6,1,7,35,1,1,2,2299,999,5,1,1,1,14,7.84,3,14,2,1025,0,0,25000,6,2
24,2,6,1,2,35,1,2,2,1231,3,2,1,2,1,8,15,1,12,2,175,0,0,7500,9,2
29,2,1,1,7,35,1,1,2,3129,999,8,1,9,1,2,12.5,3,6,2,2200,4000,1300,52500,12,2
30,1,1,1,7,35,1,1,2,1955,999,6,1,9,1,2,39.94,1,16,1,2200,0,0,77500,12,1
42,1,1,1,7,35,2,1,2,2086,999,22,1,9,1,2,24.96,3,5,2,2400,0,0,97500,9,2
57,1,1,1,7,35,1,1,2,2086,999,34,1,9,1,20,25.91,1,3,1,2300,2300,25,120000,6,1
26,2,6,1,7,35,1,1,2,2086,999,4,1,9,1,10,30.01,1,11,1,1400,3000,650,34000,6,1
56,1,4,1,7,35,2,1,2,1825,999,31,1,9,1,9,37.3,1,16,1,2400,0,25,77500,11,1
38,1,6,1,1,35,1,2,2,1678,1,12,1,9,1,25,15,3,5,2,1100,325,450,26000,6,2
33,1,6,1,2,35,1,2,2,1955,999,14,1,9,1,18,24.06,3,15,2,2200,0,0,60000,6,2
19,2,6,1,7,35,2,1,1,660,999,0,1,9,2,17,10.25,3,15,2,225,0,0,7000,6,2
55,1,2,1,7,35,1,1,2,2190,999,37,1,1,1,24,43.89,3,5,2,2100,7250,0,100000,10,1
18,2,6,1,7,35,2,1,2,530,999,0,1,9,1,17,11,3,14,2,0,0,0,1050,6,2
37,2,4,1,7,35,2,1,1,1344.266,999,13,1,1,1,9,26.95,1,11,1,2200,4000,150,55000,12,1
30,1,6,1,1,35,1,1,2,2086,999,10,1,9,1,2,24.96,3,9,2,2200,0,0,52500,11,2
28,1,2,1,7,35,2,1,2,864,999,4,1,1,1,19,13,3,4,2,150,0,0,5500,6,2
20,2,6,1,7,35,1,1,2,1176,999,0,1,1,1,24,12.75,3,5,2,250,0,0,8500,6,2
28,2,1,1,2,35,1,1,2,2157,999,11,1,9,1,3,22.61,3,9,2,2200,3900,425,48000,6,1
30,2,6,1,7,12,1,1,2,1760,999,7,1,2,1,10,21.76,1,11,1,1550,3100,750,35000,12,1
47,2,5,1,7,13,1,1,2,3389,999,28,1,1,1,24,11.82,3,5,2,1900,0,0,42000,6,2
28,2,2,1,2,48,2,1,2,1955,999,3,1,1,1,6,28.67,1,13,2,2100,1900,500,62500,12,1
42,1,4,1,7,13,2,1,1,2434,999,13,1,1,1,99,15,3,5,2,1050,0,0,24000,4,2
26,1,6,1,7,12,1,1,2,459,999,6,1,9,1,20,30,3,4,2,650,0,0,15500,9,2
39,1,4,1,7,13,2,1,2,2346,999,6,1,1,1,23,10.5,3,1,2,1000,0,0,24000,9,1
25,2,6,1,7,11,1,1,2,1935,999,2,1,1,1,17,11,3,15,2,1250,0,0,29000,9,2
33,1,1,1,7,11,1,1,2,626,999,19.33113,1,1,2,11,33.33,3,14,2,1250,0,0,28000,8,2
28,1,6,1,7,12,1,1,2,2086,999,3,1,1,1,17,12.5,3,15,2,1050,0,0,24000,9,2
58,1,1,1,7,12,1,1,2,2108,999,41,1,1,1,18,22.5,3,4,2,2200,0,0,60000,9,2
53,2,1,1,7,12,1,1,1,2034,999,31,1,1,2,13,10.85,3,6,2,950,0,0,22000,11,1
39,1,1,1,7,12,1,1,2,2344,999,18,1,1,1,20,23.52,3,5,2,2200,0,0,60000,9,2
34,1,6,1,7,12,1,2,2,3129,999,12,1,9,1,19,23,1,8,2,2900,0,225,0,9,1
33,1,2,1,7,13,1,1,2,791,4,10,1,2,1,23,13,3,4,2,400,0,400,9000,6,2
50,1,2,1,7,12,1,2,1,1020,999,28,1,2,1,5,17,3,9,2,500,0,0,12000,9,2
31,2,2,1,7,12,1,1,2,521,999,2,1,1,2,17,12,3,15,2,400,0,0,11000,9,2
38,2,3,1,7,35,2,1,1,1160,999,9,6,9,1,99,999.99,3,10,2,450,0,0,1300,7,2
48,1,1,1,7,48,1,2,2,2061,999,31,1,1,1,21,33,1,4,2,2200,0,1050,92500,9,1
26,1,6,1,7,13,2,1,2,2086,999,8,1,9,1,20,16.05,3,5,2,3500,0,25,9250,6,1
17,2,6,1,7,12,2,1,2,1390,999,0,1,1,1,13,10,3,6,2,175,0,0,8750,8,2
20,2,6,1,7,11,2,1,2,1466,999,0,1,1,9,13,15,3,6,2,2200,0,0,51000,7,1
51,1,2,1,7,13,2,1,2,2086,999,23,1,1,1,22,16,3,4,2,1350,0,0,31000,4,2
36,2,1,1,7,12,2,1,2,2086,999,14,1,9,1,4,17.28,3,12,2,1550,0,0,37000,11,2
56,2,1,1,7,13,1,2,2,1955,999,37,1,1,1,4,22,1,10,2,1950,2600,475,42000,10,1
55,1,3,1,7,13,1,2,2,1955,999,26,1,1,1,8,20.48,1,12,1,2000,2500,750,43000,3,1
61,2,1,1,7,13,1,2,2,541,999,3,1,2,1,13,9.5,3,6,2,25,0,0,5750,4,2
21,2,6,1,7,12,1,2,2,228,999,0,1,1,2,13,10,3,6,2,25,0,0,3600,4,2
49,2,6,1,7,12,1,1,2,1825,999,30,6,9,1,17,999.99,3,10,2,1000,0,0,0,6,2
44,2,6,1,7,12,1,1,2,1955,999,25,1,1,1,17,16.85,1,11,1,1850,3900,550,39000,9,1
21,1,6,1,7,10,1,1,2,627,999,2,1,1,1,20,13.2,3,4,2,175,0,0,8000,9,2
49,1,2,1,7,11,1,1,2,2086,999,25,1,1,1,5,15.05,1,5,2,1650,0,400,36000,9,2
60,1,2,1,7,11,2,1,2,2346,999,34,3,9,1,24,999.99,3,5,2,0,0,0,0,5,2
52,2,2,1,7,11,2,1,2,2086,999,19,1,1,1,2,33.69,3,5,2,1650,0,0,37000,9,1
49,1,1,1,7,12,2,1,2,1700,999,31,1,1,1,22,14.2,3,5,2,1200,0,0,29000,9,2
26,1,6,1,7,12,1,1,1,1764,999,5,1,1,1,17,11,3,14,2,750,0,0,19000,9,2
25,2,1,1,7,13,1,1,2,2086,999,4,1,1,1,7,21,1,12,1,2100,2700,775,45000,9,1
27,1,2,1,7,12,1,1,2,1408,999,2,1,1,2,13,9.45,3,6,2,375,0,0,11000,6,2
19,1,6,1,7,12,1,1,2,596,999,0,1,1,1,17,10,3,14,2,25,0,0,5500,6,2
39,1,3,1,7,12,1,2,2,2086,999,13,1,9,1,7,39.75,3,6,2,2200,3000,1050,87500,11,2
28,1,1,1,2,48,2,1,2,2086,999,19.33113,1,1,1,15,24.43,3,16,1,2200,3500,0,67500,9,1
23,2,6,1,7,13,1,2,2,180,999,0,1,9,1,10,16,3,11,1,575,0,0,16000,11,2
40,1,2,1,7,10,1,2,2,2868,999,15,1,2,1,21,17,3,5,2,1400,0,0,31000,9,2
29,2,6,1,7,13,1,1,2,2086,999,6,6,9,1,17,999.99,3,15,2,0,0,0,0,9,2
52,2,4,1,7,12,1,2,2,2346,999,29,1,1,1,17,16.85,3,10,2,2100,0,0,46000,9,2
23,1,6,1,7,13,1,1,2,2086,999,2,1,1,1,6,20.89,3,5,2,2200,0,0,57500,11,2
23,1,2,1,7,13,1,1,2,2503,999,7,1,1,1,2,17.52,3,6,2,2050,0,0,45000,6,1
32,1,6,1,7,11,1,1,2,1955,999,10,1,9,1,4,19.92,3,8,2,2200,0,0,55000,11,1
33,1,3,1,7,13,1,1,2,2607,999,15,1,1,1,23,14,3,2,2,225,0,0,9000,7,2
29,1,6,1,7,12,1,2,2,832,999,12,1,1,1,17,11,3,14,2,125,0,0,5500,4,2
29,2,6,1,7,12,2,1,1,592,999,7,1,9,1,17,7.67,3,14,2,175,0,50,6750,11,2
37,2,1,1,7,12,2,1,2,1439,999,13,1,1,1,8,14.75,3,12,1,800,0,0,20000,9,1
47,2,6,1,7,12,1,1,2,1955,999,26,1,1,1,11,30.72,1,16,1,2100,3600,750,57500,8,1
24,2,6,1,7,13,2,1,2,166,11,9,1,9,1,5,19.51,3,8,2,50,0,0,5250,9,2
35,1,6,1,7,12,2,1,2,1955,999,12,1,9,1,6,46.08,1,16,1,2300,6250,1100,92500,12,1
32,2,6,1,7,11,1,2,2,1955,999,10,1,1,1,6,31.06,1,16,1,2300,3500,700,55000,11,1
21,1,6,1,7,48,2,1,1,2558,999,5,1,9,1,22,10.22,3,4,2,1300,0,0,29000,4,2
25,1,6,1,7,48,2,1,2,2086,999,7,1,9,1,13,21,3,6,2,1750,1600,300,39000,6,2
25,1,6,1,7,48,2,1,2,1678,999,5,1,9,1,15,17,3,10,2,1650,0,0,38000,11,2
25,2,6,1,7,48,2,1,2,1981,999,3,1,9,1,9,24,3,16,1,2100,0,0,67500,11,1
21,1,6,1,7,11,2,1,2,1738,999,2,1,1,1,21,17.7,3,7,2,1200,0,0,27000,6,2
21,2,6,1,7,13,2,1,1,2625,999,3,1,1,2,13,10.45,3,6,2,1150,0,0,27000,9,2
49,1,1,1,7,13,1,1,2,1043,999,28,6,9,1,23,999.99,3,2,2,0,0,0,0,4,2
30,2,2,1,7,12,1,1,2,1825,999,4,1,1,1,15,17.14,1,16,1,1150,0,0,29000,11,1
43,1,6,1,7,13,1,1,2,88,999,19.33113,1,1,9,17,21.92,3,10,2,525,0,0,16000,6,2
